"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"272",0.0227394253844474,0.028,0.008,0.028,0.037,0.017,0.02
"273",0.323531613624531,0.331,0.216,0.372,0.23,0.278,0.253
"274",0.933561685320748,0.947,0.493,0.905,0.962,0.944,0.956
"275",0.784608493257176,0.786,0.996,0.726,0.465,0.469,0.513
"276",0.324460499877755,0.34,0.894,0.32,0.287,0.329,0.31
"277",0.760386217713305,0.78,0.981,0.792,0.944,0.914,0.935
"278",0.888844681532338,0.884,0.636,0.902,0.724,0.775,0.764
"279",0.675753035595666,0.688,0.873,0.646,0.77,0.765,0.792
"280",0.20592166666204,0.211,0.408,0.201,0.334,0.221,0.251
"281",0.558234589582363,0.565,0.443,0.539,0.608,0.633,0.643
"282",0.107846860640773,0.092,0.911,0.114,0.087,0.101,0.103
"283",0.208112064961571,0.211,0.685,0.198,0.231,0.226,0.249
"284",0.076040883915706,0.082,0.596,0.079,0.072,0.086,0.084
"285",0.493356421627217,0.527,0.876,0.46,0.55,0.523,0.561
"286",0.99563772860025,0.995,0.676,0.959,0.696,0.572,0.599
"287",0.447640126966917,0.428,0.547,0.502,0.41,0.381,0.41
"288",0.391704646213457,0.406,0.206,0.37,0.405,0.418,0.437
"289",0.619039370516185,0.605,0.75,0.599,0.481,0.659,0.521
"290",0.00247257465302464,0.003,0.297,0.002,0.004,0.002,0.002
"291",0.330058833303818,0.332,0.336,0.36,0.325,0.311,0.339
"292",0.591216185168552,0.603,0.031,0.557,0.498,0.46,0.492
"293",0.543830421391309,0.568,0.169,0.581,0.478,0.569,0.512
"294",0.735705981737574,0.743,0.158,0.755,0.854,0.865,0.877
"295",0.13524846966729,0.127,0.095,0.143,0.171,0.14,0.166
"296",0.774895175451348,0.74,0.219,0.715,0.362,0.445,0.397
"297",0.375779042127195,0.389,0.542,0.418,0.447,0.368,0.407
"298",0.813918372366615,0.813,0.826,0.834,0.856,0.905,0.882
"299",0.228989895205704,0.239,0.07,0.213,0.177,0.246,0.201
"300",0.741952257680608,0.737,0.53,0.745,0.907,0.841,0.873
"301",0.186524527467637,0.184,0.044,0.203,0.202,0.217,0.229
"302",0.326283446629805,0.341,0.322,0.33,0.38,0.311,0.344
"303",0.726875746668582,0.684,0.041,0.758,0.537,0.574,0.57
"304",0.0247295603909568,0.02,0.181,0.027,0.034,0.028,0.03
"305",0.60216010484309,0.611,0.88,0.628,0.533,0.571,0.566
"306",0.168006301794258,0.183,0.185,0.172,0.174,0.159,0.184
"307",0.268808829321168,0.282,0.244,0.269,0.291,0.297,0.319
"308",0.455973189165979,0.435,0.978,0.466,0.401,0.498,0.439
"309",0.918871268572393,0.928,0.174,0.903,0.958,0.961,0.966
"310",0.00373042985685612,0.006,0.3,0.006,0.004,0.006,0.006
"311",0.0907683155197792,0.09,0.279,0.088,0.118,0.088,0.101
"312",0.585369708689566,0.574,0.238,0.585,0.594,0.628,0.633
"313",0.261765681993593,0.255,0.219,0.27,0.27,0.262,0.293
"314",0.299109531471359,0.299,0.012,0.315,0.239,0.314,0.267
"315",0.587204093288915,0.591,0.084,0.579,0.715,0.701,0.739
"316",0.909904061976624,0.912,0.977,0.876,0.917,0.919,0.93
"317",0.734001349965734,0.732,0.798,0.721,0.848,0.872,0.879
"318",0.37547878895493,0.377,0.24,0.397,0.247,0.339,0.272
"319",0.621049888436124,0.621,0.629,0.636,0.658,0.75,0.696
"320",0.787942428211433,0.807,0.327,0.817,0.691,0.767,0.722
"321",0.353207979194717,0.319,0.02,0.334,0.483,0.373,0.411
"322",0.68002169696538,0.69,0.491,0.711,0.437,0.416,0.463
"323",0.539502632475084,0.549,0.507,0.538,0.596,0.615,0.637
"324",0.00411009055154032,0.007,0.015,0.003,0.002,0.002,0.002
"325",0.250185068626985,0.245,0.741,0.234,0.343,0.249,0.272
"326",0.695108159165596,0.721,0.483,0.727,0.685,0.677,0.713
"327",0.747454729443045,0.762,0.712,0.744,0.598,0.705,0.632
"328",0.848571952718297,0.866,0.606,0.891,0.678,0.592,0.636
"329",0.667003580298892,0.636,0.084,0.691,0.901,0.815,0.845
"330",0.171740209619093,0.163,0.831,0.179,0.185,0.171,0.193
"331",0.154914902413428,0.15,0.443,0.151,0.129,0.153,0.146
"332",0.347550075070262,0.369,0.183,0.369,0.34,0.37,0.377
