"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"232",0.947284383073995,0.951,0.512,0.956,0.91960643412319,0.81317744751563,0.928
"233",0.0678347166382149,0.061,0.116,0.104,0.10857973715782,0.107411722039186,0.068
"234",0.294336447020058,0.293,0.711,0.304,0.548566978963541,0.469561064746933,0.41
"235",0.153498425220358,0.133,0.915,0.162,0.357074451101676,0.134313738912133,0.235
"236",0.580935935072906,0.606,0.223,0.573,0.571822384431039,0.580184208153257,0.558
"237",0.568980628697886,0.564,0.297,0.708,0.266733726894003,0.321180393092486,0.257
"238",0.152283541949124,0.164,0.02,0.211,0.178618139600972,0.124349855439113,0.14
"239",0.70275219941442,0.732,0.833,0.78,0.759146606692704,0.680897413878536,0.74
"240",0.876448445558607,0.897,0.847,0.95,0.583440089911474,0.83020649095372,0.705
"241",0.341660624688899,0.347,0.623,0.311,0.0624693184398992,0.235204645621392,0.08
"242",0.263024183752442,0.257,0.397,0.307,0.663675253455497,0.312895339375052,0.38
"243",0.258572824750628,0.282,0.923,0.275,0.833688088310209,0.822365684864069,0.321
"244",0.193964558760359,0.183,0.377,0.195,0.0921033355779933,0.210660574887052,0.2
"245",0.982568658609101,0.977,0.822,0.98,0.859464129074965,0.834372805275201,0.98
"246",0.0791916254309767,0.097,0.115,0.055,0.9629636911515,0.0500677811506662,0.147
"247",0.707235336744,0.73,0.691,0.593,0.292662164964826,0.426161266266741,0.292
"248",0.420773777473874,0.415,0.706,0.422,0.495203301631556,0.378498608597343,0.496
"249",0.358330989593463,0.347,0.198,0.369,0.630216387246721,0.689168882405626,0.46
"250",0.546103943378058,0.558,0.045,0.574,0.739143189886935,0.718713902023152,0.705
"251",0.644679218915887,0.643,0.158,0.581,0.911667443306585,0.656572283036502,0.821
"252",0.352646408136199,0.338,0.024,0.468,0.97954071908475,0.884075551619018,0.437
"253",0.249169004255348,0.258,0.384,0.305,0.42319446909385,0.297743618027708,0.359
"254",0.501337770672144,0.502,0.39,0.349,0.0183779407447611,0.402045459568197,0.053
"255",0.570897420445095,0.568,0.768,0.514,0.546519241121791,0.575628007027123,0.644
